-4.96,2.1,-0.65
-4.83,2.1,-1.3
-4.62,2.1,-1.91
-4.33,2.1,-2.5
-3.97,2.1,-3.05
-3.53,2.1,-3.54
-3.04,2.1,-3.97
-2.5,2.1,-4.33
-1.91,2.1,-4.62
-1.29,2.1,-4.83
-0.65,2.1,-4.96
0.01,2.1,-5.0
0.66,2.1,-4.96
1.3,2.1,-4.83
1.92,2.1,-4.62
2.51,2.1,-4.33
3.05,2.1,-3.96
3.54,2.1,-3.53
3.97,2.1,-3.04
4.34,2.1,-2.49
4.62,2.1,-1.9
4.83,2.1,-1.28
4.96,2.1,-0.64
5.0,2.1,0.01
4.96,2.1,0.67
4.83,2.1,1.31
4.61,2.1,1.93
4.32,2.1,2.51
3.96,2.1,3.06
3.52,2.1,3.55
3.03,2.1,3.98
2.49,2.1,4.34
1.9,2.1,4.63
1.28,2.1,4.83
0.64,2.1,4.96
-0.02,2.1,5.0
-0.67,2.1,4.95
-1.31,2.1,4.82
-1.93,2.1,4.61
-2.52,2.1,4.32
-3.06,2.1,3.95
-3.55,2.1,3.52
-3.98,2.1,3.03
-4.34,2.1,2.48
-4.63,2.1,1.89
-4.84,2.1,1.27
-4.96,2.1,0.63
-5.0,2.08,0.0
-4.96,2.08,-0.65
-4.83,2.08,-1.3
-4.62,2.08,-1.91
-4.33,2.08,-2.5
-3.97,2.08,-3.05
-3.53,2.08,-3.54
-3.04,2.08,-3.97
-2.5,2.08,-4.33
-1.91,2.08,-4.62
-1.29,2.08,-4.83
-0.65,2.08,-4.96
0.01,2.08,-5.0
0.66,2.08,-4.96
1.3,2.08,-4.83
1.92,2.08,-4.62
2.51,2.08,-4.33
3.05,2.08,-3.96
3.54,2.08,-3.53
3.97,2.08,-3.04
4.34,2.08,-2.49
4.62,2.08,-1.9
4.83,2.08,-1.28
4.96,2.08,-0.64
5.0,2.08,0.01
4.96,2.08,0.67
4.83,2.08,1.31
4.61,2.08,1.93
4.32,2.08,2.51
3.96,2.08,3.06
3.52,2.08,3.55
3.03,2.08,3.98
2.49,2.08,4.34
1.9,2.08,4.63
1.28,2.08,4.83
0.64,2.08,4.96
-0.02,2.08,5.0
-0.67,2.08,4.95
-1.31,2.08,4.82
-1.93,2.08,4.61
-2.52,2.08,4.32
-3.06,2.08,3.95
-3.55,2.08,3.52
-3.98,2.08,3.03
-4.34,2.08,2.48
-4.63,2.08,1.89
-4.84,2.08,1.27
-4.96,2.08,0.63
-5.0,2.06,0.0
-4.96,2.06,-0.65
-4.83,2.06,-1.3
-4.62,2.06,-1.91
