-4.96,2.74,-0.65
-4.83,2.74,-1.3
-4.62,2.74,-1.91
-4.33,2.74,-2.5
-3.97,2.74,-3.05
-3.53,2.74,-3.54
-3.04,2.74,-3.97
-2.5,2.74,-4.33
-1.91,2.74,-4.62
-1.29,2.74,-4.83
-0.65,2.74,-4.96
0.01,2.74,-5.0
0.66,2.74,-4.96
1.3,2.74,-4.83
1.92,2.74,-4.62
2.51,2.74,-4.33
3.05,2.74,-3.96
3.54,2.74,-3.53
3.97,2.74,-3.04
4.34,2.74,-2.49
4.62,2.74,-1.9
4.83,2.74,-1.28
4.96,2.74,-0.64
5.0,2.74,0.01
4.96,2.74,0.67
4.83,2.74,1.31
4.61,2.74,1.93
4.32,2.74,2.51
3.96,2.74,3.06
3.52,2.74,3.55
3.03,2.74,3.98
2.49,2.74,4.34
1.9,2.74,4.63
1.28,2.74,4.83
0.64,2.74,4.96
-0.02,2.74,5.0
-0.67,2.74,4.95
-1.31,2.74,4.82
-1.93,2.74,4.61
-2.52,2.74,4.32
-3.06,2.74,3.95
-3.55,2.74,3.52
-3.98,2.74,3.03
-4.34,2.74,2.48
-4.63,2.74,1.89
-4.84,2.74,1.27
-4.96,2.74,0.63
-5.0,2.71,0.0
-4.96,2.71,-0.65
-4.83,2.71,-1.3
-4.62,2.71,-1.91
-4.33,2.71,-2.5
-3.97,2.71,-3.05
-3.53,2.71,-3.54
-3.04,2.71,-3.97
-2.5,2.71,-4.33
-1.91,2.71,-4.62
-1.29,2.71,-4.83
-0.65,2.71,-4.96
0.01,2.71,-5.0
0.66,2.71,-4.96
1.3,2.71,-4.83
1.92,2.71,-4.62
2.51,2.71,-4.33
3.05,2.71,-3.96
3.54,2.71,-3.53
3.97,2.71,-3.04
4.34,2.71,-2.49
4.62,2.71,-1.9
4.83,2.71,-1.28
4.96,2.71,-0.64
5.0,2.71,0.01
4.96,2.71,0.67
4.83,2.71,1.31
4.61,2.71,1.93
4.32,2.71,2.51
3.96,2.71,3.06
3.52,2.71,3.55
3.03,2.71,3.98
2.49,2.71,4.34
1.9,2.71,4.63
1.28,2.71,4.83
0.64,2.71,4.96
-0.02,2.71,5.0
-0.67,2.71,4.95
-1.31,2.71,4.82
-1.93,2.71,4.61
-2.52,2.71,4.32
-3.06,2.71,3.95
-3.55,2.71,3.52
-3.98,2.71,3.03
-4.34,2.71,2.48
-4.63,2.71,1.89
-4.84,2.71,1.27
-4.96,2.71,0.63
-5.0,2.68,0.0
-4.96,2.68,-0.65
-4.83,2.68,-1.3
-4.62,2.68,-1.91
-4.33,2.68,-2.5
-3.97,2.68,-3.05
-3.53,2.68,-3.54
-3.04,2.68,-3.97
-2.5,2.68,-4.33
-1.91,2.68,-4.62
-1.29,2.68,-4.83
-0.65,2.68,-4.96
0.01,2.68,-5.0
0.66,2.68,-4.96
1.3,2.68,-4.83
1.92,2.68,-4.62
2.51,2.68,-4.33
3.05,2.68,-3.96
3.54,2.68,-3.53
3.97,2.68,-3.04
4.34,2.68,-2.49
4.62,2.68,-1.9
4.83,2.68,-1.28
4.96,2.68,-0.64
5.0,2.68,0.01
4.96,2.68,0.67
4.83,2.68,1.31
4.61,2.68,1.93
4.32,2.68,2.51
3.96,2.68,3.06
3.52,2.68,3.55
3.03,2.68,3.98
2.49,2.68,4.34
1.9,2.68,4.63
1.28,2.68,4.83
0.64,2.68,4.96
-0.02,2.68,5.0
-0.67,2.68,4.95
-1.31,2.68,4.82
-1.93,2.68,4.61
-2.52,2.68,4.32
-3.06,2.68,3.95
-3.55,2.68,3.52
-3.98,2.68,3.03
-4.34,2.68,2.48
-4.63,2.68,1.89
-4.84,2.68,1.27
-4.96,2.68,0.63
-5.0,2.66,0.0
-4.96,2.66,-0.65
-4.83,2.66,-1.3
-4.62,2.66,-1.91
-4.33,2.66,-2.5
-3.97,2.66,-3.05
-3.53,2.66,-3.54
-3.04,2.66,-3.97
-2.5,2.66,-4.33
-1.91,2.66,-4.62
-1.29,2.66,-4.83
-0.65,2.66,-4.96
0.01,2.66,-5.0
0.66,2.66,-4.96
1.3,2.66,-4.83
1.92,2.66,-4.62
2.51,2.66,-4.33
3.05,2.66,-3.96
3.54,2.66,-3.53
3.97,2.66,-3.04
4.34,2.66,-2.49
4.62,2.66,-1.9
4.83,2.66,-1.28
4.96,2.66,-0.64
5.0,2.66,0.01
4.96,2.66,0.67
4.83,2.66,1.31
4.61,2.66,1.93
4.32,2.66,2.51
3.96,2.66,3.06
3.52,2.66,3.55
3.03,2.66,3.98
2.49,2.66,4.34
1.9,2.66,4.63
1.28,2.66,4.83
0.64,2.66,4.96
-0.02,2.66,5.0
-0.67,2.66,4.95
-1.31,2.66,4.82
-1.93,2.66,4.61
-2.52,2.66,4.32
-3.06,2.66,3.95
-3.55,2.66,3.52
-3.98,2.66,3.03
-4.34,2.66,2.48
-4.63,2.66,1.89
-4.84,2.66,1.27
-4.96,2.66,0.63
-5.0,2.63,0.0
-4.96,2.63,-0.65
-4.83,2.63,-1.3
-4.62,2.63,-1.91
-4.33,2.63,-2.5
-3.97,2.63,-3.05
-3.53,2.63,-3.54
-3.04,2.63,-3.97
-2.5,2.63,-4.33
-1.91,2.63,-4.62
-1.29,2.63,-4.83
-0.65,2.63,-4.96
0.01,2.63,-5.0
0.66,2.63,-4.96
1.3,2.63,-4.83
1.92,2.63,-4.62
2.51,2.63,-4.33
3.05,2.63,-3.96
3.54,2.63,-3.53
3.97,2.63,-3.04
4.34,2.63,-2.49
4.62,2.63,-1.9
4.83,2.63,-1.28
4.96,2.63,-0.64
5.0,2.63,0.01
4.96,2.63,0.67
4.83,2.63,1.31
4.61,2.63,1.93
4.32,2.63,2.51
3.96,2.63,3.06
3.52,2.63,3.55
3.03,2.63,3.98
2.49,2.63,4.34
1.9,2.63,4.63
1.28,2.63,4.83
0.64,2.63,4.96
-0.02,2.63,5.0
-0.67,2.63,4.95
-1.31,2.63,4.82
-1.93,2.63,4.61
-2.52,2.63,4.32
-3.06,2.63,3.95
-3.55,2.63,3.52
-3.98,2.63,3.03
-4.34,2.63,2.48
-4.63,2.63,1.89
-4.84,2.63,1.27
-4.96,2.63,0.63
-5.0,2.6,0.0
-4.96,2.6,-0.65
-4.83,2.6,-1.3
-4.62,2.6,-1.91
-4.33,2.6,-2.5
-3.97,2.6,-3.05
-3.53,2.6,-3.54
-3.04,2.6,-3.97
-2.5,2.6,-4.33
-1.91,2.6,-4.62
-1.29,2.6,-4.83
-0.65,2.6,-4.96
0.01,2.6,-5.0
0.66,2.6,-4.96
1.3,2.6,-4.83
1.92,2.6,-4.62
2.51,2.6,-4.33
3.05,2.6,-3.96
3.54,2.6,-3.53
3.97,2.6,-3.04
4.34,2.6,-2.49
4.62,2.6,-1.9
4.83,2.6,-1.28
4.96,2.6,-0.64
5.0,2.6,0.01
4.96,2.6,0.67
4.83,2.6,1.31
4.61,2.6,1.93
4.32,2.6,2.51
3.96,2.6,3.06
3.52,2.6,3.55
3.03,2.6,3.98
2.49,2.6,4.34
1.9,2.6,4.63
1.28,2.6,4.83
0.64,2.6,4.96
-0.02,2.6,5.0
-0.67,2.6,4.95
-1.31,2.6,4.82
-1.93,2.6,4.61
-2.52,2.6,4.32
-3.06,2.6,3.95
