-4.96,2.05,-0.65
-4.83,2.05,-1.3
-4.62,2.05,-1.91
-4.33,2.05,-2.5
-3.97,2.05,-3.05
-3.53,2.05,-3.54
-3.04,2.05,-3.97
-2.5,2.05,-4.33
-1.91,2.05,-4.62
-1.29,2.05,-4.83
-0.65,2.05,-4.96
0.01,2.05,-5.0
0.66,2.05,-4.96
1.3,2.05,-4.83
1.92,2.05,-4.62
2.51,2.05,-4.33
3.05,2.05,-3.96
3.54,2.05,-3.53
3.97,2.05,-3.04
4.34,2.05,-2.49
4.62,2.05,-1.9
4.83,2.05,-1.28
4.96,2.05,-0.64
5.0,2.05,0.01
4.96,2.05,0.67
4.83,2.05,1.31
4.61,2.05,1.93
4.32,2.05,2.51
3.96,2.05,3.06
3.52,2.05,3.55
3.03,2.05,3.98
2.49,2.05,4.34
1.9,2.05,4.63
1.28,2.05,4.83
0.64,2.05,4.96
-0.02,2.05,5.0
-0.67,2.05,4.95
-1.31,2.05,4.82
-1.93,2.05,4.61
-2.52,2.05,4.32
-3.06,2.05,3.95
-3.55,2.05,3.52
-3.98,2.05,3.03
-4.34,2.05,2.48
-4.63,2.05,1.89
-4.84,2.05,1.27
-4.96,2.05,0.63
-5.0,2.03,0.0
-4.96,2.03,-0.65
-4.83,2.03,-1.3
-4.62,2.03,-1.91
-4.33,2.03,-2.5
-3.97,2.03,-3.05
-3.53,2.03,-3.54
-3.04,2.03,-3.97
-2.5,2.03,-4.33
-1.91,2.03,-4.62
-1.29,2.03,-4.83
-0.65,2.03,-4.96
0.01,2.03,-5.0
0.66,2.03,-4.96
1.3,2.03,-4.83
1.92,2.03,-4.62
2.51,2.03,-4.33
3.05,2.03,-3.96
3.54,2.03,-3.53
3.97,2.03,-3.04
4.34,2.03,-2.49
4.62,2.03,-1.9
4.83,2.03,-1.28
4.96,2.03,-0.64
5.0,2.03,0.01
4.96,2.03,0.67
4.83,2.03,1.31
4.61,2.03,1.93
4.32,2.03,2.51
3.96,2.03,3.06
3.52,2.03,3.55
3.03,2.03,3.98
2.49,2.03,4.34
1.9,2.03,4.63
1.28,2.03,4.83
0.64,2.03,4.96
-0.02,2.03,5.0
-0.67,2.03,4.95
-1.31,2.03,4.82
-1.93,2.03,4.61
-2.52,2.03,4.32
-3.06,2.03,3.95
-3.55,2.03,3.52
-3.98,2.03,3.03
-4.34,2.03,2.48
-4.63,2.03,1.89
-4.84,2.03,1.27
-4.96,2.03,0.63
-5.0,2.01,0.0
-4.96,2.01,-0.65
-4.83,2.01,-1.3
-4.62,2.01,-1.91
-4.33,2.01,-2.5
-3.97,2.01,-3.05
-3.53,2.01,-3.54
-3.04,2.01,-3.97
-2.5,2.01,-4.33
-1.91,2.01,-4.62
-1.29,2.01,-4.83
-0.65,2.01,-4.96
0.01,2.01,-5.0
0.66,2.01,-4.96
1.3,2.01,-4.83
1.92,2.01,-4.62
2.51,2.01,-4.33
3.05,2.01,-3.96
3.54,2.01,-3.53
3.97,2.01,-3.04
4.34,2.01,-2.49
4.62,2.01,-1.9
4.83,2.01,-1.28
4.96,2.01,-0.64
5.0,2.01,0.01
4.96,2.01,0.67
