-4.96,1.65,-0.65
-4.83,1.65,-1.3
-4.62,1.65,-1.91
-4.33,1.65,-2.5
-3.97,1.65,-3.05
-3.53,1.65,-3.54
-3.04,1.65,-3.97
-2.5,1.65,-4.33
-1.91,1.65,-4.62
-1.29,1.65,-4.83
-0.65,1.65,-4.96
0.01,1.65,-5.0
0.66,1.65,-4.96
1.3,1.65,-4.83
1.92,1.65,-4.62
2.51,1.65,-4.33
3.05,1.65,-3.96
3.54,1.65,-3.53
3.97,1.65,-3.04
4.34,1.65,-2.49
4.62,1.65,-1.9
4.83,1.65,-1.28
4.96,1.65,-0.64
5.0,1.65,0.01
4.96,1.65,0.67
4.83,1.65,1.31
4.61,1.65,1.93
4.32,1.65,2.51
3.96,1.65,3.06
3.52,1.65,3.55
3.03,1.65,3.98
2.49,1.65,4.34
1.9,1.65,4.63
1.28,1.65,4.83
0.64,1.65,4.96
-0.02,1.65,5.0
-0.67,1.65,4.95
-1.31,1.65,4.82
-1.93,1.65,4.61
-2.52,1.65,4.32
-3.06,1.65,3.95
-3.55,1.65,3.52
-3.98,1.65,3.03
-4.34,1.65,2.48
-4.63,1.65,1.89
-4.84,1.65,1.27
-4.96,1.65,0.63
-5.0,1.64,0.0
-4.96,1.64,-0.65
-4.83,1.64,-1.3
-4.62,1.64,-1.91
-4.33,1.64,-2.5
-3.97,1.64,-3.05
-3.53,1.64,-3.54
-3.04,1.64,-3.97
-2.5,1.64,-4.33
-1.91,1.64,-4.62
-1.29,1.64,-4.83
-0.65,1.64,-4.96
0.01,1.64,-5.0
0.66,1.64,-4.96
1.3,1.64,-4.83
1.92,1.64,-4.62
2.51,1.64,-4.33
3.05,1.64,-3.96
3.54,1.64,-3.53
3.97,1.64,-3.04
4.34,1.64,-2.49
4.62,1.64,-1.9
4.83,1.64,-1.28
4.96,1.64,-0.64
5.0,1.64,0.01
4.96,1.64,0.67
4.83,1.64,1.31
4.61,1.64,1.93
4.32,1.64,2.51
3.96,1.64,3.06
3.52,1.64,3.55
3.03,1.64,3.98
2.49,1.64,4.34
1.9,1.64,4.63
1.28,1.64,4.83
0.64,1.64,4.96
-0.02,1.64,5.0
-0.67,1.64,4.95
-1.31,1.64,4.82
-1.93,1.64,4.61
-2.52,1.64,4.32
-3.06,1.64,3.95
-3.55,1.64,3.52
-3.98,1.64,3.03
-4.34,1.64,2.48
-4.63,1.64,1.89
-4.84,1.64,1.27
-4.96,1.64,0.63
-5.0,1.62,0.0
-4.96,1.62,-0.65
-4.83,1.62,-1.3
-4.62,1.62,-1.91
-4.33,1.62,-2.5
-3.97,1.62,-3.05
-3.53,1.62,-3.54
-3.04,1.62,-3.97
-2.5,1.62,-4.33
-1.91,1.62,-4.62
-1.29,1.62,-4.83
-0.65,1.62,-4.96
0.01,1.62,-5.0
0.66,1.62,-4.96
1.3,1.62,-4.83
1.92,1.62,-4.62
2.51,1.62,-4.33
3.05,1.62,-3.96
3.54,1.62,-3.53
3.97,1.62,-3.04
4.34,1.62,-2.49
4.62,1.62,-1.9
4.83,1.62,-1.28
4.96,1.62,-0.64
5.0,1.62,0.01
4.96,1.62,0.67
4.83,1.62,1.31
4.61,1.62,1.93
4.32,1.62,2.51
3.96,1.62,3.06
3.52,1.62,3.55
3.03,1.62,3.98
2.49,1.62,4.34
1.9,1.62,4.63
1.28,1.62,4.83
0.64,1.62,4.96
-0.02,1.62,5.0
-0.67,1.62,4.95
-1.31,1.62,4.82
-1.93,1.62,4.61
-2.52,1.62,4.32
-3.06,1.62,3.95
-3.55,1.62,3.52
-3.98,1.62,3.03
-4.34,1.62,2.48
-4.63,1.62,1.89
-4.84,1.62,1.27
-4.96,1.62,0.63
-5.0,1.6,0.0
-4.96,1.6,-0.65
-4.83,1.6,-1.3
-4.62,1.6,-1.91
-4.33,1.6,-2.5
-3.97,1.6,-3.05
-3.53,1.6,-3.54
-3.04,1.6,-3.97
-2.5,1.6,-4.33
-1.91,1.6,-4.62
-1.29,1.6,-4.83
