-4.96,1.75,-0.65
-4.83,1.75,-1.3
-4.62,1.75,-1.91
-4.33,1.75,-2.5
-3.97,1.75,-3.05
-3.53,1.75,-3.54
-3.04,1.75,-3.97
-2.5,1.75,-4.33
-1.91,1.75,-4.62
-1.29,1.75,-4.83
-0.65,1.75,-4.96
0.01,1.75,-5.0
0.66,1.75,-4.96
1.3,1.75,-4.83
1.92,1.75,-4.62
2.51,1.75,-4.33
3.05,1.75,-3.96
3.54,1.75,-3.53
3.97,1.75,-3.04
4.34,1.75,-2.49
4.62,1.75,-1.9
4.83,1.75,-1.28
4.96,1.75,-0.64
5.0,1.75,0.01
4.96,1.75,0.67
4.83,1.75,1.31
4.61,1.75,1.93
4.32,1.75,2.51
3.96,1.75,3.06
3.52,1.75,3.55
3.03,1.75,3.98
2.49,1.75,4.34
1.9,1.75,4.63
1.28,1.75,4.83
0.64,1.75,4.96
-0.02,1.75,5.0
-0.67,1.75,4.95
-1.31,1.75,4.82
-1.93,1.75,4.61
-2.52,1.75,4.32
-3.06,1.75,3.95
-3.55,1.75,3.52
-3.98,1.75,3.03
-4.34,1.75,2.48
-4.63,1.75,1.89
-4.84,1.75,1.27
-4.96,1.75,0.63
-5.0,1.73,0.0
-4.96,1.73,-0.65
-4.83,1.73,-1.3
-4.62,1.73,-1.91
-4.33,1.73,-2.5
-3.97,1.73,-3.05
-3.53,1.73,-3.54
-3.04,1.73,-3.97
-2.5,1.73,-4.33
-1.91,1.73,-4.62
-1.29,1.73,-4.83
-0.65,1.73,-4.96
0.01,1.73,-5.0
0.66,1.73,-4.96
1.3,1.73,-4.83
1.92,1.73,-4.62
2.51,1.73,-4.33
3.05,1.73,-3.96
3.54,1.73,-3.53
3.97,1.73,-3.04
4.34,1.73,-2.49
4.62,1.73,-1.9
4.83,1.73,-1.28
4.96,1.73,-0.64
5.0,1.73,0.01
4.96,1.73,0.67
4.83,1.73,1.31
4.61,1.73,1.93
4.32,1.73,2.51
3.96,1.73,3.06
3.52,1.73,3.55
3.03,1.73,3.98
2.49,1.73,4.34
1.9,1.73,4.63
1.28,1.73,4.83
0.64,1.73,4.96
-0.02,1.73,5.0
-0.67,1.73,4.95
-1.31,1.73,4.82
-1.93,1.73,4.61
-2.52,1.73,4.32
-3.06,1.73,3.95
-3.55,1.73,3.52
-3.98,1.73,3.03
-4.34,1.73,2.48
-4.63,1.73,1.89
-4.84,1.73,1.27
-4.96,1.73,0.63
-5.0,1.72,0.0
-4.96,1.72,-0.65
-4.83,1.72,-1.3
-4.62,1.72,-1.91
-4.33,1.72,-2.5
-3.97,1.72,-3.05
-3.53,1.72,-3.54
