-4.96,2.3,-0.65
-4.83,2.3,-1.3
-4.62,2.3,-1.91
-4.33,2.3,-2.5
-3.97,2.3,-3.05
-3.53,2.3,-3.54
-3.04,2.3,-3.97
-2.5,2.3,-4.33
-1.91,2.3,-4.62
-1.29,2.3,-4.83
-0.65,2.3,-4.96
0.01,2.3,-5.0
0.66,2.3,-4.96
1.3,2.3,-4.83
1.92,2.3,-4.62
2.51,2.3,-4.33
3.05,2.3,-3.96
3.54,2.3,-3.53
3.97,2.3,-3.04
4.34,2.3,-2.49
4.62,2.3,-1.9
4.83,2.3,-1.28
4.96,2.3,-0.64
5.0,2.3,0.01
4.96,2.3,0.67
4.83,2.3,1.31
4.61,2.3,1.93
4.32,2.3,2.51
3.96,2.3,3.06
3.52,2.3,3.55
3.03,2.3,3.98
2.49,2.3,4.34
1.9,2.3,4.63
1.28,2.3,4.83
0.64,2.3,4.96
-0.02,2.3,5.0
-0.67,2.3,4.95
-1.31,2.3,4.82
-1.93,2.3,4.61
-2.52,2.3,4.32
-3.06,2.3,3.95
-3.55,2.3,3.52
-3.98,2.3,3.03
-4.34,2.3,2.48
-4.63,2.3,1.89
-4.84,2.3,1.27
-4.96,2.3,0.63
-5.0,2.28,0.0
-4.96,2.28,-0.65
-4.83,2.28,-1.3
-4.62,2.28,-1.91
-4.33,2.28,-2.5
-3.97,2.28,-3.05
-3.53,2.28,-3.54
-3.04,2.28,-3.97
-2.5,2.28,-4.33
-1.91,2.28,-4.62
-1.29,2.28,-4.83
-0.65,2.28,-4.96
0.01,2.28,-5.0
0.66,2.28,-4.96
1.3,2.28,-4.83
1.92,2.28,-4.62
2.51,2.28,-4.33
3.05,2.28,-3.96
3.54,2.28,-3.53
3.97,2.28,-3.04
4.34,2.28,-2.49
4.62,2.28,-1.9
4.83,2.28,-1.28
4.96,2.28,-0.64
5.0,2.28,0.01
4.96,2.28,0.67
4.83,2.28,1.31
4.61,2.28,1.93
4.32,2.28,2.51
3.96,2.28,3.06
3.52,2.28,3.55
3.03,2.28,3.98
2.49,2.28,4.34
1.9,2.28,4.63
1.28,2.28,4.83
0.64,2.28,4.96
-0.02,2.28,5.0
-0.67,2.28,4.95
-1.31,2.28,4.82
-1.93,2.28,4.61
-2.52,2.28,4.32
-3.06,2.28,3.95
-3.55,2.28,3.52
-3.98,2.28,3.03
-4.34,2.28,2.48
-4.63,2.28,1.89
-4.84,2.28,1.27
-4.96,2.28,0.63
-5.0,2.26,0.0
-4.96,2.26,-0.65
-4.83,2.26,-1.3
